Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);nomeCurso;tipoCurso;tipoEixoTecnologico;SubeixoTecnologico;tipoOferta;turnoCurso;ModalidadeEnsino;nomeFonteFinanciamento;Número de Matrículas;Matrículas | Número de Evadidos;Matrículas | Taxa de Evasão %
2021;Norte;RO;Rondônia;Institutos Federais, Cefet's e Colégio Pedro II;IFRO;Instituto Federal de Rondônia;Técnico em Recursos Humanos;Técnico;Gestão e Negócios;Gestão e Negócios;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;73;24;0,3287671232876712
2021;Norte;RO;Rondônia;Institutos Federais, Cefet's e Colégio Pedro II;IFRO;Instituto Federal de Rondônia;Técnico em Segurança do Trabalho;Técnico;Segurança;Segurança;Integrado;Vespertino;Educação Presencial;Sem Programa Associado;78;8;0,10256410256410256
2021;Norte;RO;Rondônia;Institutos Federais, Cefet's e Colégio Pedro II;IFRO;Instituto Federal de Rondônia;Técnico em Segurança do Trabalho;Técnico;Segurança;Segurança;PROEJA - Integrado;Vespertino;Educação Presencial;Sem Programa Associado;23;2;0,08695652173913043
2021;Norte;RO;Rondônia;Institutos Federais, Cefet's e Colégio Pedro II;IFRO;Instituto Federal de Rondônia;Técnico em Segurança do Trabalho;Técnico;Segurança;Segurança;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;18;;
2021;Norte;RO;Rondônia;Institutos Federais, Cefet's e Colégio Pedro II;IFRO;Instituto Federal de Rondônia;Técnico em Vigilância em Saúde;Técnico;Ambiente e Saúde;Saúde;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;52;9;0,17307692307692307
2021;Norte;RO;Rondônia;Institutos Federais, Cefet's e Colégio Pedro II;IFRO;Instituto Federal de Rondônia;Vitrinista;Qualificação Profissional (FIC);Produção Cultural e Design;Design;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;205;104;0,5073170731707317
2021;Norte;RO;Rondônia;Institutos Federais, Cefet's e Colégio Pedro II;IFRO;Instituto Federal de Rondônia;Zootecnia;Bacharelado;Recursos Naturais;Pecuária;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;367;19;0,051771117166212535
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Agricultor Familiar;Qualificação Profissional (FIC);Recursos Naturais;Agrícola;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;18;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Agronomia;Bacharelado;Recursos Naturais;Agrícola;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;126;8;0,06349206349206349
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Análise e Desenvolvimento de Sistemas;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;129;1;0,007751937984496124
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Análise e Desenvolvimento de Sistemas;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;85;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Aquicultura;Tecnologia;Recursos Naturais;Pesca;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;50;1;0,02
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Aquicultura;Tecnologia;Recursos Naturais;Pesca;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;30;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Assistente Administrativo;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;PROEJA - Concomitante;Noturno;Educação Presencial;Sem Programa Associado;29;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Assistente Administrativo;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;PROEJA - Integrado;Noturno;Educação Presencial;Sem Programa Associado;27;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Assistente de Secretaria Escolar;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;22;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Assistente Financeiro;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;210;9;0,04285714285714286
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Auxiliar Pedagógico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;620;111;0,17903225806451614
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;UAB;123;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;118;5;0,0423728813559322
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Editor de Vídeo;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;199;86;0,4321608040201005
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Educação Física;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;120;8;0,06666666666666667
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Educação Física;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;155;5;0,03225806451612903
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;34;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;UAB;354;24;0,06779661016949153
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Especialização (Lato Sensu) - Informação e Comunicação;Especialização (Lato Sensu);Informação e Comunicação;Informação e Comunicação;Não se aplica;Não se aplica;Educação a Distância;UAB;65;5;0,07692307692307693
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Especialização (Lato Sensu) - Turismo, Hospitalidade e Lazer;Especialização (Lato Sensu);Turismo, Hospitalidade e Lazer;Turismo, Hospitalidade e Lazer;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;15;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Gestão de Turismo;Tecnologia;Turismo, Hospitalidade e Lazer;Turismo;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;85;5;0,058823529411764705
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Gestão Hospitalar;Tecnologia;Ambiente e Saúde;Saúde;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;71;3;0,04225352112676056
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Gestão Hospitalar;Tecnologia;Ambiente e Saúde;Saúde;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;12;4;0,3333333333333333
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Gestão Pública;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;112;4;0,03571428571428571
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Letras - Língua Estrangeira;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Científico;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;8;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Letras - Língua Estrangeira;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Científico;Não se aplica;Não se aplica;Educação a Distância;UAB;32;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Letras - Língua Estrangeira;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Científico;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;8;1;0,125
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;21;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Língua Portuguesa e Cultura Brasileira para Estrangeiros ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;17;3;0,17647058823529413
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Matemática;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;UAB;146;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Matemática;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;80;4;0,05
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Matemática;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;4;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Mestrado Profissional - Desenvolvimento Educacional e Social;Mestrado Profissional;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;24;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Mestrado Profissional - Desenvolvimento Educacional e Social;Mestrado Profissional;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;19;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Piscicultor;Qualificação Profissional (FIC);Recursos Naturais;Pesca;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;154;50;0,3246753246753247
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Preparador de Doces e Conservas;Qualificação Profissional (FIC);Produção Alimentícia;Alimentos;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;79;41;0,5189873417721519
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Concomitante;Matutino;Educação Presencial;Sem Programa Associado;77;37;0,4805194805194805
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;46;29;0,6304347826086957
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Qualificação Profissional - Gestão e Negócios;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;88;35;0,3977272727272727
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Qualificação Profissional - Informação e Comunicação;Qualificação Profissional (FIC);Informação e Comunicação;Informação e Comunicação;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;50;7;0,14
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Qualificação Profissional - Informação e Comunicação;Qualificação Profissional (FIC);Informação e Comunicação;Informação e Comunicação;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;151;38;0,25165562913907286
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Qualificação Profissional - Segurança;Qualificação Profissional (FIC);Segurança;Segurança;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;31;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Qualificação Profissional - Turismo, Hospitalidade e Lazer;Qualificação Profissional (FIC);Turismo, Hospitalidade e Lazer;Turismo, Hospitalidade e Lazer;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;49;6;0,12244897959183673
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Saneamento Ambiental;Tecnologia;Ambiente e Saúde;Meio Ambiente;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;74;1;0,013513513513513514
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;142;6;0,04225352112676056
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;2;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Agricultura;Técnico;Recursos Naturais;Agrícola;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;37;13;0,35135135135135137
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Agroindústria;Técnico;Produção Alimentícia;Agroindustria;Integrado;Integral;Educação Presencial;Sem Programa Associado;126;2;0,015873015873015872
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Integrado;Integral;Educação Presencial;Sem Programa Associado;390;5;0,01282051282051282
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Subsequente;Integral;Educação Presencial;Sem Programa Associado;2;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Análises Clínicas;Técnico;Ambiente e Saúde;Saúde;PROEJA - Integrado;Noturno;Educação Presencial;Sem Programa Associado;1;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Análises Clínicas;Técnico;Ambiente e Saúde;Saúde;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;14;1;0,07142857142857142
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Aquicultura;Técnico;Recursos Naturais;Pesca;Integrado;Integral;Educação Presencial;Sem Programa Associado;175;6;0,03428571428571429
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Comércio;Técnico;Gestão e Negócios;Gestão e Negócios;Integrado;Integral;Educação Presencial;Sem Programa Associado;126;3;0,023809523809523808
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Comércio;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;2;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Comunicação Visual;Técnico;Produção Cultural e Design;Comunicação;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;36;1;0,027777777777777776
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Edificações;Técnico;Infraestrutura;Civil;Integrado;Integral;Educação Presencial;MedioTec;36;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Edificações;Técnico;Infraestrutura;Civil;Integrado;Integral;Educação Presencial;Sem Programa Associado;92;4;0,043478260869565216
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Edificações;Técnico;Infraestrutura;Civil;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;35;6;0,17142857142857143
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Eletrônica;Técnico;Controle e Processos Industriais;Elétrica;Integrado;Integral;Educação Presencial;MedioTec;36;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Eletrônica;Técnico;Controle e Processos Industriais;Elétrica;Integrado;Integral;Educação Presencial;Sem Programa Associado;95;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Eletrotécnica;Técnico;Controle e Processos Industriais;Elétrica;Integrado;Integral;Educação Presencial;Sem Programa Associado;136;4;0,029411764705882353
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Eletrotécnica;Técnico;Controle e Processos Industriais;Elétrica;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;33;25;0,7575757575757576
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Enfermagem;Técnico;Ambiente e Saúde;Saúde;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;43;15;0,3488372093023256
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Guia de Turismo;Técnico;Turismo, Hospitalidade e Lazer;Turismo;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;38;14;0,3684210526315789
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Informática;Técnico;Informação e Comunicação;Informática;Integrado;Integral;Educação Presencial;Sem Programa Associado;141;1;0,0070921985815602835
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Informática;Técnico;Informação e Comunicação;Informática;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;21;1;0,047619047619047616
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Secretariado;Técnico;Gestão e Negócios;Gestão e Negócios;Integrado;Integral;Educação Presencial;Sem Programa Associado;132;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Secretariado;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;21;6;0,2857142857142857
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Serviços Públicos;Técnico;Gestão e Negócios;Gestão e Negócios;Integrado;Integral;Educação Presencial;Sem Programa Associado;215;7;0,03255813953488372
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Técnico em Serviços Públicos;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;2;;
2021;Norte;RR;Roraima;Institutos Federais, Cefet's e Colégio Pedro II;IFRR;Instituto Federal de Roraima;Vendedor;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;46;17;0,3695652173913043
2021;Norte;RR;Roraima;Universidades Federais;UFRR - EAGRO;Universidade Federal de Roraima;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Integrado;Integral;Educação Presencial;Sem Programa Associado;238;;
2021;Norte;RR;Roraima;Universidades Federais;UFRR - EAGRO;Universidade Federal de Roraima;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;PROEJA - Integrado;Matutino;Educação Presencial;Sem Programa Associado;16;;
2021;Norte;RR;Roraima;Universidades Federais;UFRR - EAGRO;Universidade Federal de Roraima;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;PROEJA - Integrado;Vespertino;Educação Presencial;Sem Programa Associado;4;;
2021;Norte;RR;Roraima;Universidades Federais;UFRR - EAGRO;Universidade Federal de Roraima;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;59;;
2021;Norte;RR;Roraima;Universidades Federais;UFRR - EAGRO;Universidade Federal de Roraima;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;31;;
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Administração;Bacharelado;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;219;42;0,1917808219178082
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Agente Cultural;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;2;;
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Agronegócio;Tecnologia;Recursos Naturais;Agrícola;Não se aplica;Não se aplica;Educação a Distância;UAB;131;4;0,030534351145038167
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Agronegócio;Tecnologia;Recursos Naturais;Agrícola;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;104;17;0,16346153846153846
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Agronomia;Bacharelado;Recursos Naturais;Agrícola;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;139;14;0,10071942446043165
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Alimentos;Tecnologia;Produção Alimentícia;Alimentos;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;111;43;0,38738738738738737
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Análise e Desenvolvimento de Sistemas;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;140;27;0,19285714285714287
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Artes Cênicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;21;2;0,09523809523809523
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Assistente Administrativo;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;11;1;0,09090909090909091
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Assistente Administrativo;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;PROEJA - Integrado;Noturno;Educação Presencial;Sem Programa Associado;8;4;0,5
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;209;28;0,1339712918660287
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Computação;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;829;114;0,13751507840772015
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Desenvolvedor de Aplicativos para Mídias Digitais;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;77;57;0,7402597402597403
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Educação Física;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;208;25;0,1201923076923077
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Eletricista de Sistemas de Energias Renováveis;Qualificação Profissional (FIC);Controle e Processos Industriais;Elétrica;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;30;15;0,5
2021;Norte;TO;Tocantins;Institutos Federais, Cefet's e Colégio Pedro II;IFTO;Instituto Federal do Tocantins;Engenharia Agronômica;Bacharelado;Recursos Naturais;Agrícola;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;971;109;0,11225540679711637
